space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
1	56901452	56901554	103	MACS_peak_53 ENSMUSG00000038331	MACS_peak_53	-	ENSMUSG00000038331	56853111	57028178	inside	126726	48341	NearestStart
1	56995417	56995588	172	MACS_peak_54 ENSMUSG00000038331	MACS_peak_54	-	ENSMUSG00000038331	56853111	57028178	inside	32761	32590	NearestStart
1	57947307	57947429	123	MACS_peak_57 ENSMUSG00000054770	MACS_peak_57	-	ENSMUSG00000054770	58012104	58026896	downstream	79589	64675	NearestStart
1	58627387	58627572	186	MACS_peak_58 ENSMUSG00000038174	MACS_peak_58	-	ENSMUSG00000038174	58584100	58643167	inside	15780	15595	NearestStart
1	63246762	63246870	109	MACS_peak_65 ENSMUSG00000046856	MACS_peak_65	-	ENSMUSG00000046856	63229270	63260783	inside	14021	13913	NearestStart
1	64168760	64168893	134	MACS_peak_66 ENSMUSG00000025959	MACS_peak_66	-	ENSMUSG00000025959	64076021	64168065	upstream	-695	695	NearestStart
1	64963603	64963744	142	MACS_peak_67 ENSMUSG00000051344	MACS_peak_67	-	ENSMUSG00000051344	64835695	65003398	inside	39795	39654	NearestStart
1	75224346	75224505	160	MACS_peak_75 ENSMUSG00000026202	MACS_peak_75	-	ENSMUSG00000026202	75212126	75215828	upstream	-8518	8518	NearestStart
1	77449375	77449582	208	MACS_peak_77 ENSMUSG00000026235	MACS_peak_77	-	ENSMUSG00000026235	77363760	77511663	inside	62288	62081	NearestStart
1	77450538	77450723	186	MACS_peak_78 ENSMUSG00000026235	MACS_peak_78	-	ENSMUSG00000026235	77363760	77511663	inside	61125	60940	NearestStart
1	77626576	77626724	149	MACS_peak_79 ENSMUSG00000026235	MACS_peak_79	-	ENSMUSG00000026235	77363760	77511663	upstream	-114913	114913	NearestStart
1	78116567	78116760	194	MACS_peak_80 ENSMUSG00000004872	MACS_peak_80	-	ENSMUSG00000004872	78097842	78193691	inside	77124	18725	NearestStart
1	78164671	78164781	111	MACS_peak_81 ENSMUSG00000004872	MACS_peak_81	-	ENSMUSG00000004872	78097842	78193691	inside	29020	28910	NearestStart
1	80232795	80232897	103	MACS_peak_82 ENSMUSG00000043230	MACS_peak_82	-	ENSMUSG00000043230	80195281	80210519	upstream	-22276	22276	NearestStart
1	80234053	80234299	247	MACS_peak_83 ENSMUSG00000043230	MACS_peak_83	-	ENSMUSG00000043230	80195281	80210519	upstream	-23534	23534	NearestStart
1	80400093	80400326	234	MACS_peak_84 ENSMUSG00000004364	MACS_peak_84	-	ENSMUSG00000004364	80263393	80337017	upstream	-63076	63076	NearestStart
1	90504792	90504904	113	MACS_peak_94 ENSMUSG00000049866	MACS_peak_94	-	ENSMUSG00000049866	90569702	90598451	downstream	93659	64798	NearestStart
1	91767303	91767423	121	MACS_peak_95 ENSMUSG00000034486	MACS_peak_95	-	ENSMUSG00000034486	91824559	91827751	downstream	60448	57136	NearestStart
1	94016022	94016127	106	MACS_peak_97 ENSMUSG00000026313	MACS_peak_97	-	ENSMUSG00000026313	93829334	94044970	inside	28948	28843	NearestStart
1	97498814	97498952	139	MACS_peak_98 ENSMUSG00000073606	MACS_peak_98	-	ENSMUSG00000073606	97480413	97480608	upstream	-18206	18206	NearestStart
1	99519515	99519634	120	MACS_peak_99 ENSMUSG00000044768	MACS_peak_99	-	ENSMUSG00000044768	99540480	99558651	downstream	39136	20846	NearestStart
1	99983141	99983290	150	MACS_peak_100 ENSMUSG00000026335	MACS_peak_100	-	ENSMUSG00000026335	99717672	99992090	inside	8949	8800	Overlapping
1	128025828	128026027	200	MACS_peak_112 ENSMUSG00000049690	MACS_peak_112	-	ENSMUSG00000049690	127810214	128727209	inside	701381	215614	Overlapping
1	128274361	128274463	103	MACS_peak_113 ENSMUSG00000049690	MACS_peak_113	-	ENSMUSG00000049690	127810214	128727209	inside	452848	452746	Overlapping
1	133375478	133375583	106	MACS_peak_115 ENSMUSG00000026425	MACS_peak_115	-	ENSMUSG00000026425	133181828	133423938	inside	48460	48355	Overlapping
1	134097558	134097791	234	MACS_peak_116 ENSMUSG00000079330	MACS_peak_116	+	ENSMUSG00000079330	134088008	134155804	inside	9550	9550	Overlapping
1	136085854	136086004	151	MACS_peak_125 ENSMUSG00000064246	MACS_peak_125	+	ENSMUSG00000064246	136079041	136086605	inside	6813	601	Overlapping
1	137404477	137404645	169	MACS_peak_131 ENSMUSG00000009418	MACS_peak_131	-	ENSMUSG00000009418	137335450	137584682	inside	180205	69027	Overlapping
1	137450350	137450491	142	MACS_peak_132 ENSMUSG00000009418	MACS_peak_132	-	ENSMUSG00000009418	137335450	137584682	inside	134332	114900	Overlapping
1	137528970	137529083	114	MACS_peak_133 ENSMUSG00000009418	MACS_peak_133	-	ENSMUSG00000009418	137335450	137584682	inside	55712	55599	Overlapping
1	190678184	190678482	299	MACS_peak_191 ENSMUSG00000026609	MACS_peak_191	+	ENSMUSG00000026609	190085914	190788920	inside	592270	110438	Overlapping
1	20898710	20898915	206	MACS_peak_22 ENSMUSG00000025931	MACS_peak_22	+	ENSMUSG00000025931	20880698	20929632	inside	18012	18012	Overlapping
1	34122615	34122762	148	MACS_peak_27 ENSMUSG00000026131	MACS_peak_27	+	ENSMUSG00000026131	33965125	34365495	inside	157490	157490	Overlapping
1	34160675	34160855	181	MACS_peak_28 ENSMUSG00000026131	MACS_peak_28	+	ENSMUSG00000026131	33965125	34365495	inside	195550	195550	Overlapping
1	43151158	43151267	110	MACS_peak_41 ENSMUSG00000070939	MACS_peak_41	-	ENSMUSG00000070939	43104114	43155467	inside	4309	4200	Overlapping
1	54541951	54542146	196	MACS_peak_50 ENSMUSG00000070889	MACS_peak_50	-	ENSMUSG00000070889	54537550	54614467	inside	72516	4401	Overlapping
1	55262753	55262893	141	MACS_peak_52 ENSMUSG00000061863	MACS_peak_52	-	ENSMUSG00000061863	55217489	55343249	inside	80496	45264	Overlapping
1	55262753	55262893	141	MACS_peak_52 ENSMUSG00000025978	MACS_peak_52	-	ENSMUSG00000025978	55227008	55283626	inside	20873	20733	Overlapping
1	57947307	57947429	123	MACS_peak_57 ENSMUSG00000038305	MACS_peak_57	+	ENSMUSG00000038305	57831772	58005238	inside	115535	57809	Overlapping
1	62228429	62228613	185	MACS_peak_62 ENSMUSG00000052062	MACS_peak_62	+	ENSMUSG00000052062	61685398	62688858	inside	543031	460245	Overlapping
1	62610966	62611119	154	MACS_peak_63 ENSMUSG00000052062	MACS_peak_63	+	ENSMUSG00000052062	61685398	62688858	inside	925568	77739	Overlapping
1	11267982	11268208	227	MACS_peak_8 ENSMUSG00000048960	MACS_peak_8	+	ENSMUSG00000048960	10983546	11288582	inside	284436	20374	Overlapping
1	91767303	91767423	121	MACS_peak_95 ENSMUSG00000055013	MACS_peak_95	+	ENSMUSG00000055013	91351381	91791852	inside	415922	24429	Overlapping
1	97498814	97498952	139	MACS_peak_98 ENSMUSG00000040710	MACS_peak_98	-	ENSMUSG00000040710	97484261	97564166	inside	65352	14553	Overlapping
10	6012961	6013123	163	MACS_peak_195 ENSMUSG00000075327	MACS_peak_195	+	ENSMUSG00000075327	5958433	5979459	downstream	54528	33502	NearestStart
10	6404966	6405068	103	MACS_peak_197 ENSMUSG00000082605	MACS_peak_197	+	ENSMUSG00000082605	6399450	6400342	downstream	5516	4624	NearestStart
10	6454437	6454653	217	MACS_peak_198 ENSMUSG00000082123	MACS_peak_198	+	ENSMUSG00000082123	6476934	6477242	upstream	-22497	22281	NearestStart
10	11755151	11755277	127	MACS_peak_204 ENSMUSG00000080519	MACS_peak_204	+	ENSMUSG00000080519	11660771	11660865	downstream	94380	94286	NearestStart
10	12274076	12274206	131	MACS_peak_205 ENSMUSG00000065181	MACS_peak_205	+	ENSMUSG00000065181	12088421	12088630	downstream	185655	185446	NearestStart
10	12292628	12292762	135	MACS_peak_206 ENSMUSG00000065181	MACS_peak_206	+	ENSMUSG00000065181	12088421	12088630	downstream	204207	203998	NearestStart
10	12827931	12828090	160	MACS_peak_208 ENSMUSG00000019817	MACS_peak_208	+	ENSMUSG00000019817	12810594	12851500	inside	17337	17337	NearestStart
10	13736515	13736664	150	MACS_peak_209 ENSMUSG00000015501	MACS_peak_209	+	ENSMUSG00000015501	13686185	13871182	inside	50330	50330	NearestStart
10	18928017	18928217	201	MACS_peak_213 ENSMUSG00000045591	MACS_peak_213	+	ENSMUSG00000045591	19076366	19191986	upstream	-148349	148149	NearestStart
10	19124262	19124375	114	MACS_peak_214 ENSMUSG00000045591	MACS_peak_214	+	ENSMUSG00000045591	19076366	19191986	inside	47896	47896	NearestStart
10	21421412	21421844	433	MACS_peak_219 ENSMUSG00000056716	MACS_peak_219	+	ENSMUSG00000056716	21410651	21413784	downstream	10761	7628	NearestStart
10	21465916	21466208	293	MACS_peak_220 ENSMUSG00000056716	MACS_peak_220	+	ENSMUSG00000056716	21410651	21413784	downstream	55265	52132	NearestStart
10	23533069	23533255	187	MACS_peak_226 ENSMUSG00000037455	MACS_peak_226	+	ENSMUSG00000037455	23516792	23547774	inside	16277	14519	NearestStart
10	24310462	24310672	211	MACS_peak_227 ENSMUSG00000019997	MACS_peak_227	+	ENSMUSG00000019997	24315313	24318486	upstream	-4851	4641	NearestStart
10	25147426	25147586	161	MACS_peak_230 ENSMUSG00000019978	MACS_peak_230	+	ENSMUSG00000019978	25079604	25243320	inside	67822	67822	NearestStart
10	25594743	25594880	138	MACS_peak_231 ENSMUSG00000039098	MACS_peak_231	+	ENSMUSG00000039098	25798061	25799253	upstream	-203318	203181	NearestStart
10	28355987	28356106	120	MACS_peak_233 ENSMUSG00000049109	MACS_peak_233	+	ENSMUSG00000049109	28388201	28602555	upstream	-32214	32095	NearestStart
10	34607521	34607667	147	MACS_peak_236 ENSMUSG00000077749	MACS_peak_236	+	ENSMUSG00000077749	34832004	34832137	upstream	-224483	224337	NearestStart
10	36342950	36343062	113	MACS_peak_237 ENSMUSG00000044499	MACS_peak_237	+	ENSMUSG00000044499	36226625	36554195	inside	116325	116325	NearestStart
10	37097868	37097989	122	MACS_peak_238 ENSMUSG00000046463	MACS_peak_238	+	ENSMUSG00000046463	36859364	36861485	downstream	238504	236383	NearestStart
10	42688140	42688427	288	MACS_peak_240 ENSMUSG00000044770	MACS_peak_240	+	ENSMUSG00000044770	42580473	42680584	downstream	107667	7556	NearestStart
10	42763357	42763535	179	MACS_peak_241 ENSMUSG00000066080	MACS_peak_241	+	ENSMUSG00000066080	42855276	42855339	upstream	-91919	91741	NearestStart
10	43197494	43197647	154	MACS_peak_242 ENSMUSG00000038214	MACS_peak_242	+	ENSMUSG00000038214	43198946	43235202	upstream	-1452	1299	NearestStart
10	43300626	43300827	202	MACS_peak_243 ENSMUSG00000047139	MACS_peak_243	+	ENSMUSG00000047139	43298977	43304066	inside	1649	1649	NearestStart
10	43659021	43659176	156	MACS_peak_244 ENSMUSG00000019864	MACS_peak_244	+	ENSMUSG00000019864	43621633	43667668	inside	37388	8492	NearestStart
10	51994021	51994190	170	MACS_peak_252 ENSMUSG00000019891	MACS_peak_252	+	ENSMUSG00000019891	51953425	52040081	inside	40596	40596	NearestStart
10	55257400	55257506	107	MACS_peak_253 ENSMUSG00000047669	MACS_peak_253	+	ENSMUSG00000047669	55826714	55836685	upstream	-569314	569208	NearestStart
10	56094017	56094376	360	MACS_peak_254 ENSMUSG00000050953	MACS_peak_254	+	ENSMUSG00000050953	56097136	56110221	upstream	-3119	2760	NearestStart
10	56095906	56096072	167	MACS_peak_255 ENSMUSG00000050953	MACS_peak_255	+	ENSMUSG00000050953	56097136	56110221	upstream	-1230	1064	NearestStart
10	58816931	58817089	159	MACS_peak_256 ENSMUSG00000019916	MACS_peak_256	+	ENSMUSG00000019916	58786116	58835684	inside	30815	18595	NearestStart
10	59604604	59604804	201	MACS_peak_258 ENSMUSG00000058297	MACS_peak_258	+	ENSMUSG00000058297	59568967	59597946	downstream	35637	6658	NearestStart
10	59853450	59853582	133	MACS_peak_259 ENSMUSG00000020101	MACS_peak_259	+	ENSMUSG00000020101	59809599	59835432	downstream	43851	18018	NearestStart
10	62552276	62552449	174	MACS_peak_264 ENSMUSG00000036816	MACS_peak_264	+	ENSMUSG00000036816	62562904	62563353	upstream	-10628	10455	NearestStart
10	66383247	66383365	119	MACS_peak_265 ENSMUSG00000075004	MACS_peak_265	+	ENSMUSG00000075004	66491167	66491503	upstream	-107920	107802	NearestStart
10	66558801	66558927	127	MACS_peak_266 ENSMUSG00000075003	MACS_peak_266	+	ENSMUSG00000075003	66558877	66559470	overlapStart	-76	50	NearestStart
10	67110675	67110835	161	MACS_peak_269 ENSMUSG00000074999	MACS_peak_269	+	ENSMUSG00000074999	67034790	67037011	downstream	75885	73664	NearestStart
10	69557965	69558075	111	MACS_peak_274 ENSMUSG00000048701	MACS_peak_274	+	ENSMUSG00000048701	69560048	69652187	upstream	-2083	1973	NearestStart
10	69842899	69843095	197	MACS_peak_275 ENSMUSG00000043259	MACS_peak_275	+	ENSMUSG00000043259	69903454	70021479	upstream	-60555	60359	NearestStart
10	70334792	70334906	115	MACS_peak_276 ENSMUSG00000047692	MACS_peak_276	+	ENSMUSG00000047692	70331417	70397072	inside	3375	3375	NearestStart
10	72502424	72502569	146	MACS_peak_278 ENSMUSG00000046980	MACS_peak_278	+	ENSMUSG00000046980	72562202	72562673	upstream	-59778	59633	NearestStart
10	73358869	73359058	190	MACS_peak_279 ENSMUSG00000052613	MACS_peak_279	+	ENSMUSG00000052613	73284631	74108817	inside	74238	74238	NearestStart
10	75530500	75530664	165	MACS_peak_282 ENSMUSG00000049764	MACS_peak_282	+	ENSMUSG00000049764	75495399	75505879	downstream	35101	24621	NearestStart
10	76559933	76560071	139	MACS_peak_284 ENSMUSG00000001436	MACS_peak_284	+	ENSMUSG00000001436	76496004	76513171	downstream	63929	46762	NearestStart
10	77198784	77198945	162	MACS_peak_287 ENSMUSG00000061452	MACS_peak_287	+	ENSMUSG00000061452	77188604	77189593	downstream	10180	9191	NearestStart
10	77789280	77789385	106	MACS_peak_288 ENSMUSG00000065691	MACS_peak_288	+	ENSMUSG00000065691	77776910	77777028	downstream	12370	12252	NearestStart
10	79611869	79611986	118	MACS_peak_289 ENSMUSG00000035621	MACS_peak_289	+	ENSMUSG00000035621	79611035	79621112	inside	834	834	NearestStart
10	80392686	80392799	114	MACS_peak_290 ENSMUSG00000015312	MACS_peak_290	+	ENSMUSG00000015312	80392819	80394469	upstream	-133	20	NearestStart
10	80545225	80545343	119	MACS_peak_291 ENSMUSG00000004929	MACS_peak_291	+	ENSMUSG00000004929	80532862	80544964	downstream	12363	261	NearestStart
10	84170968	84171099	132	MACS_peak_295 ENSMUSG00000020037	MACS_peak_295	+	ENSMUSG00000020037	84218793	84369281	upstream	-47825	47694	NearestStart
10	84322048	84322175	128	MACS_peak_296 ENSMUSG00000035620	MACS_peak_296	+	ENSMUSG00000035620	84380361	84479191	upstream	-58313	58186	NearestStart
10	84914453	84914773	321	MACS_peak_297 ENSMUSG00000020042	MACS_peak_297	+	ENSMUSG00000020042	84849559	85123037	inside	64894	64894	NearestStart
10	85002268	85002508	241	MACS_peak_298 ENSMUSG00000020042	MACS_peak_298	+	ENSMUSG00000020042	84849559	85123037	inside	152709	120529	NearestStart
10	85002670	85002871	202	MACS_peak_299 ENSMUSG00000020042	MACS_peak_299	+	ENSMUSG00000020042	84849559	85123037	inside	153111	120166	NearestStart
10	85800928	85801087	160	MACS_peak_300 ENSMUSG00000020044	MACS_peak_300	+	ENSMUSG00000020044	85763157	85812250	inside	37771	11163	NearestStart
10	87390042	87390258	217	MACS_peak_302 ENSMUSG00000020053	MACS_peak_302	+	ENSMUSG00000020053	87321010	87396012	inside	69032	5754	NearestStart
10	90172361	90172608	248	MACS_peak_307 ENSMUSG00000058589	MACS_peak_307	+	ENSMUSG00000058589	90039802	90434736	inside	132559	132559	NearestStart
10	98816199	98816421	223	MACS_peak_318 ENSMUSG00000044633	MACS_peak_318	+	ENSMUSG00000044633	98883156	98885681	upstream	-66957	66735	NearestStart
10	98923837	98923939	103	MACS_peak_319 ENSMUSG00000044633	MACS_peak_319	+	ENSMUSG00000044633	98883156	98885681	downstream	40681	38156	NearestStart
10	99528795	99528973	179	MACS_peak_321 ENSMUSG00000019966	MACS_peak_321	+	ENSMUSG00000019966	99478264	99563047	inside	50531	34074	NearestStart
10	107687881	107687990	110	MACS_peak_323 ENSMUSG00000035873	MACS_peak_323	+	ENSMUSG00000035873	107769245	107851447	upstream	-81364	81255	NearestStart
10	107723760	107723954	195	MACS_peak_324 ENSMUSG00000035873	MACS_peak_324	+	ENSMUSG00000035873	107769245	107851447	upstream	-45485	45291	NearestStart
10	107724058	107724478	421	MACS_peak_325 ENSMUSG00000035873	MACS_peak_325	+	ENSMUSG00000035873	107769245	107851447	upstream	-45187	44767	NearestStart
10	108009985	108010115	131	MACS_peak_326 ENSMUSG00000065653	MACS_peak_326	+	ENSMUSG00000065653	107800721	107800854	downstream	209264	209131	NearestStart
10	110537154	110537256	103	MACS_peak_327 ENSMUSG00000020189	MACS_peak_327	+	ENSMUSG00000020189	110601858	110734303	upstream	-64704	64602	NearestStart
10	110554296	110554425	130	MACS_peak_328 ENSMUSG00000020189	MACS_peak_328	+	ENSMUSG00000020189	110601858	110734303	upstream	-47562	47433	NearestStart
10	111279125	111279261	137	MACS_peak_329 ENSMUSG00000063334	MACS_peak_329	+	ENSMUSG00000063334	111409840	111423196	upstream	-130715	130579	NearestStart
10	111291478	111291580	103	MACS_peak_330 ENSMUSG00000063334	MACS_peak_330	+	ENSMUSG00000063334	111409840	111423196	upstream	-118362	118260	NearestStart
10	111362643	111362745	103	MACS_peak_331 ENSMUSG00000063334	MACS_peak_331	+	ENSMUSG00000063334	111409840	111423196	upstream	-47197	47095	NearestStart
10	114906151	114906345	195	MACS_peak_332 ENSMUSG00000034163	MACS_peak_332	+	ENSMUSG00000034163	114822015	114869827	downstream	84136	36324	NearestStart
10	117482057	117482218	162	MACS_peak_337 ENSMUSG00000020212	MACS_peak_337	+	ENSMUSG00000020212	117578888	117606053	upstream	-96831	96670	NearestStart
10	117562941	117563127	187	MACS_peak_338 ENSMUSG00000020212	MACS_peak_338	+	ENSMUSG00000020212	117578888	117606053	upstream	-15947	15761	NearestStart
10	125237761	125238112	352	MACS_peak_339 ENSMUSG00000020105	MACS_peak_339	+	ENSMUSG00000020105	125403332	125452290	upstream	-165571	165220	NearestStart
10	125339806	125339996	191	MACS_peak_340 ENSMUSG00000020105	MACS_peak_340	+	ENSMUSG00000020105	125403332	125452290	upstream	-63526	63336	NearestStart
10	125807491	125807668	178	MACS_peak_341 ENSMUSG00000020105	MACS_peak_341	+	ENSMUSG00000020105	125403332	125452290	downstream	404159	355201	NearestStart
10	126711811	126711929	119	MACS_peak_342 ENSMUSG00000025410	MACS_peak_342	+	ENSMUSG00000025410	126703455	126718862	inside	8356	6933	NearestStart
10	6096924	6097358	435	MACS_peak_196 ENSMUSG00000038587	MACS_peak_196	-	ENSMUSG00000038587	5987073	6080178	upstream	-16746	16746	NearestStart
10	6699848	6699950	103	MACS_peak_199 ENSMUSG00000040624	MACS_peak_199	-	ENSMUSG00000040624	6379238	6606177	upstream	-93671	93671	NearestStart
10	7834379	7834539	161	MACS_peak_200 ENSMUSG00000015755	MACS_peak_200	-	ENSMUSG00000015755	7625939	7644660	upstream	-189719	189719	NearestStart
10	8084145	8084321	177	MACS_peak_201 ENSMUSG00000047712	MACS_peak_201	-	ENSMUSG00000047712	7924551	8238623	inside	154478	154302	NearestStart
10	8805346	8805612	267	MACS_peak_202 ENSMUSG00000015305	MACS_peak_202	-	ENSMUSG00000015305	8442017	8605868	upstream	-199478	199478	NearestStart
10	8810856	8810979	124	MACS_peak_203 ENSMUSG00000015305	MACS_peak_203	-	ENSMUSG00000015305	8442017	8605868	upstream	-204988	204988	NearestStart
10	12334387	12334559	173	MACS_peak_207 ENSMUSG00000078467	MACS_peak_207	-	ENSMUSG00000078467	12467725	12533372	downstream	198985	133166	NearestStart
10	14423749	14423908	160	MACS_peak_210 ENSMUSG00000019868	MACS_peak_210	-	ENSMUSG00000019868	14375139	14425293	inside	1544	1385	NearestStart
10	18202411	18202618	208	MACS_peak_211 ENSMUSG00000019853	MACS_peak_211	-	ENSMUSG00000019853	18260569	18265814	downstream	63403	57951	NearestStart
10	18874009	18874140	132	MACS_peak_212 ENSMUSG00000019850	MACS_peak_212	-	ENSMUSG00000019850	18720719	18735216	upstream	-138793	138793	NearestStart
10	19984399	19984621	223	MACS_peak_215 ENSMUSG00000069713	MACS_peak_215	-	ENSMUSG00000069713	20030872	20031198	downstream	46799	46251	NearestStart
10	20006008	20006110	103	MACS_peak_216 ENSMUSG00000069713	MACS_peak_216	-	ENSMUSG00000069713	20030872	20031198	downstream	25190	24762	NearestStart
10	20821783	20822097	315	MACS_peak_217 ENSMUSG00000019982	MACS_peak_217	-	ENSMUSG00000019982	20844736	20880790	downstream	59007	22639	NearestStart
10	20829753	20829855	103	MACS_peak_218 ENSMUSG00000019982	MACS_peak_218	-	ENSMUSG00000019982	20844736	20880790	downstream	51037	14881	NearestStart
10	21548872	21548987	116	MACS_peak_221 ENSMUSG00000080607	MACS_peak_221	-	ENSMUSG00000080607	21598590	21598698	downstream	49826	49603	NearestStart
10	21565558	21565766	209	MACS_peak_222 ENSMUSG00000080607	MACS_peak_222	-	ENSMUSG00000080607	21598590	21598698	downstream	33140	32824	NearestStart
10	21708271	21708598	328	MACS_peak_223 ENSMUSG00000069712	MACS_peak_223	-	ENSMUSG00000069712	21786398	21787885	downstream	79614	77800	NearestStart
10	22599698	22599807	110	MACS_peak_224 ENSMUSG00000045680	MACS_peak_224	-	ENSMUSG00000045680	22537085	22539980	upstream	-59718	59718	NearestStart
