space	start	end	width	names	peak	strand	feature	start_position	end_position	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
10	78037626	78037746	121	MACS_peak_185 ENSMUSG00000032763	MACS_peak_185	+	ENSMUSG00000032763	78037792	78047224	upstream	-166	46	NearestStart
10	79712096	79712199	104	MACS_peak_187 ENSMUSG00000020153	MACS_peak_187	+	ENSMUSG00000020153	79711866	79719538	inside	230	230	NearestStart
10	83002523	83002633	111	MACS_peak_189 ENSMUSG00000034560	MACS_peak_189	+	ENSMUSG00000034560	83006686	83059214	upstream	-4163	4053	NearestStart
10	84171055	84171216	162	MACS_peak_190 ENSMUSG00000020037	MACS_peak_190	+	ENSMUSG00000020037	84218793	84369281	upstream	-47738	47577	NearestStart
10	84373725	84373946	222	MACS_peak_191 ENSMUSG00000035620	MACS_peak_191	+	ENSMUSG00000035620	84380361	84479191	upstream	-6636	6415	NearestStart
10	84376032	84376217	186	MACS_peak_192 ENSMUSG00000035620	MACS_peak_192	+	ENSMUSG00000035620	84380361	84479191	upstream	-4329	4144	NearestStart
10	84914542	84914696	155	MACS_peak_194 ENSMUSG00000020042	MACS_peak_194	+	ENSMUSG00000020042	84849559	85123037	inside	64983	64983	NearestStart
10	85002314	85002535	222	MACS_peak_195 ENSMUSG00000020042	MACS_peak_195	+	ENSMUSG00000020042	84849559	85123037	inside	152755	120502	NearestStart
10	85800967	85801083	117	MACS_peak_196 ENSMUSG00000020044	MACS_peak_196	+	ENSMUSG00000020044	85763157	85812250	inside	37810	11167	NearestStart
10	86232675	86232819	145	MACS_peak_197 ENSMUSG00000054027	MACS_peak_197	+	ENSMUSG00000054027	86241750	86301134	upstream	-9075	8931	NearestStart
10	90172448	90172586	139	MACS_peak_200 ENSMUSG00000058589	MACS_peak_200	+	ENSMUSG00000058589	90039802	90434736	inside	132646	132646	NearestStart
10	98816245	98816349	105	MACS_peak_202 ENSMUSG00000044633	MACS_peak_202	+	ENSMUSG00000044633	98883156	98885681	upstream	-66911	66807	NearestStart
10	102831889	102832006	118	MACS_peak_203 ENSMUSG00000019894	MACS_peak_203	+	ENSMUSG00000019894	102830477	102882011	inside	1412	1412	NearestStart
10	107687894	107688024	131	MACS_peak_205 ENSMUSG00000035873	MACS_peak_205	+	ENSMUSG00000035873	107769245	107851447	upstream	-81351	81221	NearestStart
10	107723932	107724125	194	MACS_peak_206 ENSMUSG00000035873	MACS_peak_206	+	ENSMUSG00000035873	107769245	107851447	upstream	-45313	45120	NearestStart
10	107724210	107724384	175	MACS_peak_207 ENSMUSG00000035873	MACS_peak_207	+	ENSMUSG00000035873	107769245	107851447	upstream	-45035	44861	NearestStart
10	110537124	110537244	121	MACS_peak_209 ENSMUSG00000020189	MACS_peak_209	+	ENSMUSG00000020189	110601858	110734303	upstream	-64734	64614	NearestStart
10	110554300	110554443	144	MACS_peak_210 ENSMUSG00000020189	MACS_peak_210	+	ENSMUSG00000020189	110601858	110734303	upstream	-47558	47415	NearestStart
10	114906168	114906363	196	MACS_peak_211 ENSMUSG00000034163	MACS_peak_211	+	ENSMUSG00000034163	114822015	114869827	downstream	84153	36341	NearestStart
10	117482058	117482204	147	MACS_peak_216 ENSMUSG00000020212	MACS_peak_216	+	ENSMUSG00000020212	117578888	117606053	upstream	-96830	96684	NearestStart
10	117562955	117563119	165	MACS_peak_217 ENSMUSG00000020212	MACS_peak_217	+	ENSMUSG00000020212	117578888	117606053	upstream	-15933	15769	NearestStart
10	122115724	122115858	135	MACS_peak_219 ENSMUSG00000034613	MACS_peak_219	+	ENSMUSG00000034613	122115861	122379595	upstream	-137	3	NearestStart
10	125339818	125340019	202	MACS_peak_220 ENSMUSG00000020105	MACS_peak_220	+	ENSMUSG00000020105	125403332	125452290	upstream	-63514	63313	NearestStart
10	126409102	126409313	212	MACS_peak_221 ENSMUSG00000078429	MACS_peak_221	+	ENSMUSG00000078429	126415773	126437016	upstream	-6671	6460	NearestStart
10	126946389	126946652	264	MACS_peak_222 ENSMUSG00000040280	MACS_peak_222	+	ENSMUSG00000040280	126952034	126954208	upstream	-5645	5382	NearestStart
10	5853330	5853433	104	MACS_peak_132 ENSMUSG00000065371	MACS_peak_132	-	ENSMUSG00000065371	5862148	5862307	downstream	8977	8715	NearestStart
10	6104060	6104240	181	MACS_peak_134 ENSMUSG00000038587	MACS_peak_134	-	ENSMUSG00000038587	5987073	6080178	upstream	-23882	23882	NearestStart
10	7775211	7775314	104	MACS_peak_136 ENSMUSG00000015755	MACS_peak_136	-	ENSMUSG00000015755	7625939	7644660	upstream	-130551	130551	NearestStart
10	8805393	8805546	154	MACS_peak_137 ENSMUSG00000015305	MACS_peak_137	-	ENSMUSG00000015305	8442017	8605868	upstream	-199525	199525	NearestStart
10	12334377	12334514	138	MACS_peak_139 ENSMUSG00000078467	MACS_peak_139	-	ENSMUSG00000078467	12467725	12533372	downstream	198995	133211	NearestStart
10	13272919	13273050	132	MACS_peak_140 ENSMUSG00000019809	MACS_peak_140	-	ENSMUSG00000019809	13243653	13272926	overlapStart	7	7	NearestStart
10	20006008	20006124	117	MACS_peak_142 ENSMUSG00000069713	MACS_peak_142	-	ENSMUSG00000069713	20030872	20031198	downstream	25190	24748	NearestStart
10	20821802	20821969	168	MACS_peak_144 ENSMUSG00000019982	MACS_peak_144	-	ENSMUSG00000019982	20844736	20880790	downstream	58988	22767	NearestStart
10	20829711	20829867	157	MACS_peak_145 ENSMUSG00000019982	MACS_peak_145	-	ENSMUSG00000019982	20844736	20880790	downstream	51079	14869	NearestStart
10	21565550	21565719	170	MACS_peak_146 ENSMUSG00000080607	MACS_peak_146	-	ENSMUSG00000080607	21598590	21598698	downstream	33148	32871	NearestStart
10	21708386	21708597	212	MACS_peak_147 ENSMUSG00000069712	MACS_peak_147	-	ENSMUSG00000069712	21786398	21787885	downstream	79499	77801	NearestStart
10	22915208	22915409	202	MACS_peak_148 ENSMUSG00000064516	MACS_peak_148	-	ENSMUSG00000064516	22886671	22886777	upstream	-28431	28431	NearestStart
10	24749253	24749491	239	MACS_peak_151 ENSMUSG00000019987	MACS_peak_151	-	ENSMUSG00000019987	24635036	24647246	upstream	-102007	102007	NearestStart
10	29652198	29652306	109	MACS_peak_154 ENSMUSG00000069682	MACS_peak_154	-	ENSMUSG00000069682	29383573	29419168	upstream	-233030	233030	NearestStart
10	30347508	30347668	161	MACS_peak_155 ENSMUSG00000019791	MACS_peak_155	-	ENSMUSG00000019791	30328183	30338172	upstream	-9336	9336	NearestStart
10	30493111	30493301	191	MACS_peak_156 ENSMUSG00000039697	MACS_peak_156	-	ENSMUSG00000039697	30356342	30522744	inside	29633	29443	NearestStart
10	44404256	44404375	120	MACS_peak_159 ENSMUSG00000038151	MACS_peak_159	-	ENSMUSG00000038151	44156983	44178554	upstream	-225702	225702	NearestStart
10	46453667	46453806	140	MACS_peak_160 ENSMUSG00000077361	MACS_peak_160	-	ENSMUSG00000077361	46378314	46378444	upstream	-75223	75223	NearestStart
10	61392182	61392296	115	MACS_peak_168 ENSMUSG00000058806	MACS_peak_168	-	ENSMUSG00000058806	61300984	61441856	inside	49674	49560	NearestStart
10	61939908	61940011	104	MACS_peak_169 ENSMUSG00000020078	MACS_peak_169	-	ENSMUSG00000020078	61918025	61949506	inside	9598	9495	NearestStart
10	63552998	63553118	121	MACS_peak_171 ENSMUSG00000042846	MACS_peak_171	-	ENSMUSG00000042846	63391220	63553022	overlapStart	24	24	NearestStart
10	66563036	66563313	278	MACS_peak_175 ENSMUSG00000019873	MACS_peak_175	-	ENSMUSG00000019873	66476432	66559655	upstream	-3381	3381	NearestStart
10	67600287	67600463	177	MACS_peak_177 ENSMUSG00000019947	MACS_peak_177	-	ENSMUSG00000019947	67558341	67741474	inside	141187	41946	NearestStart
10	70773138	70773348	211	MACS_peak_178 ENSMUSG00000019927	MACS_peak_178	-	ENSMUSG00000019927	70717734	70747964	upstream	-25174	25174	NearestStart
10	74311245	74311394	150	MACS_peak_181 ENSMUSG00000072407	MACS_peak_181	-	ENSMUSG00000072407	74325733	74326164	downstream	14919	14339	NearestStart
10	77875717	77875840	124	MACS_peak_184 ENSMUSG00000061032	MACS_peak_184	-	ENSMUSG00000061032	77863132	77875740	overlapStart	23	23	NearestStart
10	79508714	79508866	153	MACS_peak_186 ENSMUSG00000004667	MACS_peak_186	-	ENSMUSG00000004667	79498695	79502457	upstream	-6257	6257	NearestStart
10	82201819	82202019	201	MACS_peak_188 ENSMUSG00000020248	MACS_peak_188	-	ENSMUSG00000020248	82212032	82226866	downstream	25047	10013	NearestStart
10	84672024	84672127	104	MACS_peak_193 ENSMUSG00000020038	MACS_peak_193	-	ENSMUSG00000020038	84594448	84647798	upstream	-24226	24226	NearestStart
10	88010500	88010604	105	MACS_peak_198 ENSMUSG00000060002	MACS_peak_198	-	ENSMUSG00000060002	87932259	87966818	upstream	-43682	43682	NearestStart
10	88147838	88148018	181	MACS_peak_199 ENSMUSG00000004359	MACS_peak_199	-	ENSMUSG00000004359	88137519	88145768	upstream	-2070	2070	NearestStart
10	94878095	94878218	124	MACS_peak_201 ENSMUSG00000020027	MACS_peak_201	-	ENSMUSG00000020027	94847996	94879455	inside	1360	1237	NearestStart
10	106926106	106926280	175	MACS_peak_204 ENSMUSG00000000435	MACS_peak_204	-	ENSMUSG00000000435	106919964	106923190	upstream	-2916	2916	NearestStart
10	110414629	110414732	104	MACS_peak_208 ENSMUSG00000035798	MACS_peak_208	-	ENSMUSG00000035798	110380093	110447122	inside	32493	32390	NearestStart
10	115949733	115949889	157	MACS_peak_212 ENSMUSG00000054934	MACS_peak_212	-	ENSMUSG00000054934	115854926	115910857	upstream	-38876	38876	NearestStart
10	117175858	117175970	113	MACS_peak_213 ENSMUSG00000060181	MACS_peak_213	-	ENSMUSG00000060181	117170735	117183414	inside	7556	5123	NearestStart
10	117307046	117307152	107	MACS_peak_214 ENSMUSG00000052681	MACS_peak_214	-	ENSMUSG00000052681	117251602	117283012	upstream	-24034	24034	NearestStart
10	117390234	117390459	226	MACS_peak_215 ENSMUSG00000052681	MACS_peak_215	-	ENSMUSG00000052681	117251602	117283012	upstream	-107222	107222	NearestStart
10	120327767	120327874	108	MACS_peak_218 ENSMUSG00000051236	MACS_peak_218	-	ENSMUSG00000051236	120218163	120335908	inside	8141	8034	NearestStart
10	127984802	127984905	104	MACS_peak_223 ENSMUSG00000039810	MACS_peak_223	-	ENSMUSG00000039810	127980652	127984793	upstream	-9	9	NearestStart
10	6012974	6013145	172	MACS_peak_133 ENSMUSG00000038587	MACS_peak_133	-	ENSMUSG00000038587	5987073	6080178	inside	67204	25901	Overlapping
10	6454416	6454622	207	MACS_peak_135 ENSMUSG00000040624	MACS_peak_135	-	ENSMUSG00000040624	6379238	6606177	inside	151761	75178	Overlapping
10	12292607	12292802	196	MACS_peak_138 ENSMUSG00000019820	MACS_peak_138	-	ENSMUSG00000019820	12101986	12581533	inside	288926	190621	Overlapping
10	12334377	12334514	138	MACS_peak_139 ENSMUSG00000019820	MACS_peak_139	-	ENSMUSG00000019820	12101986	12581533	inside	247156	232391	Overlapping
10	13272919	13273050	132	MACS_peak_140 ENSMUSG00000019808	MACS_peak_140	+	ENSMUSG00000019808	13273026	13282856	overlapStart	-107	24	Overlapping
10	21708386	21708597	212	MACS_peak_147 ENSMUSG00000019970	MACS_peak_147	+	ENSMUSG00000019970	21601990	21719704	inside	106396	11107	Overlapping
10	22915208	22915409	202	MACS_peak_148 ENSMUSG00000010461	MACS_peak_148	-	ENSMUSG00000010461	22823974	23069701	inside	154493	91234	Overlapping
10	59021490	59021638	149	MACS_peak_163 ENSMUSG00000009647	MACS_peak_163	-	ENSMUSG00000009647	58911345	59079418	inside	57928	57780	Overlapping
10	63552998	63553118	121	MACS_peak_171 ENSMUSG00000060843	MACS_peak_171	+	ENSMUSG00000060843	62892846	64466415	inside	660152	660152	Overlapping
10	66546685	66546844	160	MACS_peak_174 ENSMUSG00000019873	MACS_peak_174	-	ENSMUSG00000019873	66476432	66559655	inside	12970	12811	Overlapping
10	67577963	67578167	205	MACS_peak_176 ENSMUSG00000019947	MACS_peak_176	-	ENSMUSG00000019947	67558341	67741474	inside	163511	19622	Overlapping
10	82201819	82202019	201	MACS_peak_188 ENSMUSG00000020246	MACS_peak_188	+	ENSMUSG00000020246	82161752	82204137	inside	40067	2118	Overlapping
10	84171055	84171216	162	MACS_peak_190 ENSMUSG00000034453	MACS_peak_190	+	ENSMUSG00000034453	84085182	84189922	inside	85873	18706	Overlapping
10	85800967	85801083	117	MACS_peak_196 ENSMUSG00000059602	MACS_peak_196	-	ENSMUSG00000059602	85517870	85961641	inside	160674	160558	Overlapping
10	86232675	86232819	145	MACS_peak_197 ENSMUSG00000044937	MACS_peak_197	+	ENSMUSG00000044937	86168617	86239587	inside	64058	6768	Overlapping
10	88010500	88010604	105	MACS_peak_198 ENSMUSG00000020061	MACS_peak_198	-	ENSMUSG00000020061	87981024	88067897	inside	57397	29476	Overlapping
10	107687894	107688024	131	MACS_peak_205 ENSMUSG00000019907	MACS_peak_205	+	ENSMUSG00000019907	107599249	107714631	inside	88645	26607	Overlapping
10	114906168	114906363	196	MACS_peak_211 ENSMUSG00000020140	MACS_peak_211	-	ENSMUSG00000020140	114887370	115024836	inside	118668	18798	Overlapping
10	115949733	115949889	157	MACS_peak_212 ENSMUSG00000020166	MACS_peak_212	-	ENSMUSG00000020166	115922222	116018557	inside	68824	27511	Overlapping
11	9017080	9017183	104	MACS_peak_231 ENSMUSG00000020407	MACS_peak_231	+	ENSMUSG00000020407	9018106	9036173	upstream	-1026	923	NearestStart
11	10998336	10998467	132	MACS_peak_233 ENSMUSG00000050830	MACS_peak_233	+	ENSMUSG00000050830	11014226	11167726	upstream	-15890	15759	NearestStart
11	18813409	18813524	116	MACS_peak_236 ENSMUSG00000084085	MACS_peak_236	+	ENSMUSG00000084085	18909131	18911186	upstream	-95722	95607	NearestStart
11	19749955	19750097	143	MACS_peak_238 ENSMUSG00000081820	MACS_peak_238	+	ENSMUSG00000081820	19683655	19684486	downstream	66300	65469	NearestStart
11	20377494	20377669	176	MACS_peak_240 ENSMUSG00000083878	MACS_peak_240	+	ENSMUSG00000083878	20346415	20346813	downstream	31079	30681	NearestStart
11	22967799	22967904	106	MACS_peak_242 ENSMUSG00000049811	MACS_peak_242	+	ENSMUSG00000049811	22907531	22930788	downstream	60268	37011	NearestStart
11	29273537	29273729	193	MACS_peak_246 ENSMUSG00000032740	MACS_peak_246	+	ENSMUSG00000032740	29273775	29410812	upstream	-238	46	NearestStart
11	29649254	29649375	122	MACS_peak_247 ENSMUSG00000020458	MACS_peak_247	+	ENSMUSG00000020458	29592938	29642916	downstream	56316	6338	NearestStart
11	31849112	31849276	165	MACS_peak_249 ENSMUSG00000020299	MACS_peak_249	+	ENSMUSG00000020299	31865633	31879651	upstream	-16521	16357	NearestStart
11	34197824	34198022	199	MACS_peak_253 ENSMUSG00000069911	MACS_peak_253	+	ENSMUSG00000069911	34214822	34322639	upstream	-16998	16800	NearestStart
11	34331081	34331205	125	MACS_peak_254 ENSMUSG00000069911	MACS_peak_254	+	ENSMUSG00000069911	34214822	34322639	downstream	116259	8442	NearestStart
11	35602038	35602164	127	MACS_peak_256 ENSMUSG00000082688	MACS_peak_256	+	ENSMUSG00000082688	35606283	35606961	upstream	-4245	4119	NearestStart
11	44522920	44523023	104	MACS_peak_258 ENSMUSG00000078561	MACS_peak_258	+	ENSMUSG00000078561	44430819	44431275	downstream	92101	91645	NearestStart
11	44560338	44560481	144	MACS_peak_259 ENSMUSG00000078561	MACS_peak_259	+	ENSMUSG00000078561	44430819	44431275	downstream	129519	129063	NearestStart
11	44655277	44655479	203	MACS_peak_260 ENSMUSG00000078561	MACS_peak_260	+	ENSMUSG00000078561	44430819	44431275	downstream	224458	224002	NearestStart
11	44677496	44677760	265	MACS_peak_261 ENSMUSG00000078561	MACS_peak_261	+	ENSMUSG00000078561	44430819	44431275	downstream	246677	246221	NearestStart
11	50204881	50205002	122	MACS_peak_264 ENSMUSG00000007850	MACS_peak_264	+	ENSMUSG00000007850	50190492	50200030	downstream	14389	4851	NearestStart
11	51781086	51781190	105	MACS_peak_267 ENSMUSG00000020392	MACS_peak_267	+	ENSMUSG00000020392	51781199	51790836	upstream	-113	9	NearestStart
11	52173341	52173460	120	MACS_peak_269 ENSMUSG00000020402	MACS_peak_269	+	ENSMUSG00000020402	52174362	52202899	upstream	-1021	902	NearestStart
11	61342703	61342939	237	MACS_peak_274 ENSMUSG00000001039	MACS_peak_274	+	ENSMUSG00000001039	61318646	61326427	downstream	24057	16276	NearestStart
11	62308363	62308502	140	MACS_peak_275 ENSMUSG00000014245	MACS_peak_275	+	ENSMUSG00000014245	62271962	62327402	inside	36401	18900	NearestStart
11	62363907	62364031	125	MACS_peak_277 ENSMUSG00000019505	MACS_peak_277	+	ENSMUSG00000019505	62365006	62366714	upstream	-1099	975	NearestStart
11	66831474	66831619	146	MACS_peak_282 ENSMUSG00000050270	MACS_peak_282	+	ENSMUSG00000050270	66838659	66848814	upstream	-7185	7040	NearestStart
11	68161717	68161840	124	MACS_peak_283 ENSMUSG00000077908	MACS_peak_283	+	ENSMUSG00000077908	68198855	68198928	upstream	-37138	37015	NearestStart
11	68887038	68887272	235	MACS_peak_285 ENSMUSG00000064899	MACS_peak_285	+	ENSMUSG00000064899	68886929	68887063	overlapEnd	109	25	NearestStart
11	69395324	69395606	283	MACS_peak_286 ENSMUSG00000059552	MACS_peak_286	+	ENSMUSG00000059552	69393861	69405375	inside	1463	1463	NearestStart
11	71315711	71315896	186	MACS_peak_288 ENSMUSG00000072753	MACS_peak_288	+	ENSMUSG00000072753	71330038	71386685	upstream	-14327	14142	NearestStart
11	75435134	75435335	202	MACS_peak_292 ENSMUSG00000006127	MACS_peak_292	+	ENSMUSG00000006127	75444490	75462373	upstream	-9356	9155	NearestStart
11	76296804	76296924	121	MACS_peak_293 ENSMUSG00000080763	MACS_peak_293	+	ENSMUSG00000080763	76327571	76328070	upstream	-30767	30647	NearestStart
11	80149342	80149482	141	MACS_peak_298 ENSMUSG00000017692	MACS_peak_298	+	ENSMUSG00000017692	80114578	80169456	inside	34764	19974	NearestStart
11	80702967	80703082	116	MACS_peak_299 ENSMUSG00000053184	MACS_peak_299	+	ENSMUSG00000053184	80671867	80681312	downstream	31100	21655	NearestStart
11	83761361	83761510	150	MACS_peak_302 ENSMUSG00000020677	MACS_peak_302	+	ENSMUSG00000020677	83755619	83775686	inside	5742	5742	NearestStart
11	83788138	83788256	119	MACS_peak_303 ENSMUSG00000034940	MACS_peak_303	+	ENSMUSG00000034940	83777973	83855579	inside	10165	10165	NearestStart
11	86514784	86514959	176	MACS_peak_304 ENSMUSG00000072582	MACS_peak_304	+	ENSMUSG00000072582	86497487	86505959	downstream	17297	8825	NearestStart
11	87841229	87841498	270	MACS_peak_306 ENSMUSG00000018379	MACS_peak_306	+	ENSMUSG00000018379	87861173	87867259	upstream	-19944	19675	NearestStart
11	88015737	88015879	143	MACS_peak_307 ENSMUSG00000023723	MACS_peak_307	+	ENSMUSG00000023723	88017913	88025009	upstream	-2176	2034	NearestStart
11	96051602	96051764	163	MACS_peak_312 ENSMUSG00000049604	MACS_peak_312	+	ENSMUSG00000049604	96055697	96058759	upstream	-4095	3933	NearestStart
11	96790514	96790617	104	MACS_peak_313 ENSMUSG00000047040	MACS_peak_313	+	ENSMUSG00000047040	96790616	96796962	overlapStart	-102	1	NearestStart
11	97523690	97523839	150	MACS_peak_314 ENSMUSG00000038437	MACS_peak_314	+	ENSMUSG00000038437	97524726	97546757	upstream	-1036	887	NearestStart
11	98064022	98064125	104	MACS_peak_315 ENSMUSG00000003119	MACS_peak_315	+	ENSMUSG00000003119	98064373	98112878	upstream	-351	248	NearestStart
11	98603294	98603408	115	MACS_peak_316 ENSMUSG00000058756	MACS_peak_316	+	ENSMUSG00000058756	98603215	98630318	inside	79	79	NearestStart
11	101303508	101303658	151	MACS_peak_318 ENSMUSG00000063316	MACS_peak_318	+	ENSMUSG00000063316	101303729	101306843	upstream	-221	71	NearestStart
11	104462060	104462302	243	MACS_peak_322 ENSMUSG00000020689	MACS_peak_322	+	ENSMUSG00000020689	104469370	104528689	upstream	-7310	7068	NearestStart
11	105927216	105927335	120	MACS_peak_323 ENSMUSG00000001983	MACS_peak_323	+	ENSMUSG00000001983	105927405	105934908	upstream	-189	70	NearestStart
11	110643123	110643280	158	MACS_peak_325 ENSMUSG00000051497	MACS_peak_325	+	ENSMUSG00000051497	110829347	110889282	upstream	-186224	186067	NearestStart
11	112732163	112732266	104	MACS_peak_329 ENSMUSG00000020624	MACS_peak_329	+	ENSMUSG00000020624	112686493	112693783	downstream	45670	38380	NearestStart
11	112820912	112821211	300	MACS_peak_330 ENSMUSG00000020624	MACS_peak_330	+	ENSMUSG00000020624	112686493	112693783	downstream	134419	127129	NearestStart
11	116143429	116143577	149	MACS_peak_331 ENSMUSG00000020793	MACS_peak_331	+	ENSMUSG00000020793	116142204	116145229	inside	1225	1225	NearestStart
11	116861626	116861811	186	MACS_peak_332 ENSMUSG00000077740	MACS_peak_332	+	ENSMUSG00000077740	116938557	116938749	upstream	-76931	76746	NearestStart
11	117008531	117008680	150	MACS_peak_333 ENSMUSG00000084052	MACS_peak_333	+	ENSMUSG00000084052	116995912	116996359	downstream	12619	12172	NearestStart
11	118413117	118413351	235	MACS_peak_335 ENSMUSG00000033857	MACS_peak_335	+	ENSMUSG00000033857	118338300	118349087	downstream	74817	64030	NearestStart
11	119464191	119464362	172	MACS_peak_337 ENSMUSG00000025583	MACS_peak_337	+	ENSMUSG00000025583	119465012	119760904	upstream	-821	650	NearestStart
11	3093076	3093204	129	MACS_peak_224 ENSMUSG00000023764	MACS_peak_224	-	ENSMUSG00000023764	3031853	3093466	inside	390	262	NearestStart
11	3093275	3093531	257	MACS_peak_225 ENSMUSG00000023764	MACS_peak_225	-	ENSMUSG00000023764	3031853	3093466	overlapStart	191	65	NearestStart
